exam_id,exam_title,student_session_id,student_name,student_number,status,score,maximum,released_at
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,f513746e-52ef-4f63-88f3-7157896b23ef,Audit Student 4-14,E04-S14,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,89f0511f-305f-46bd-9e23-5cbe52ee8990,Audit Student 4-15,E04-S15,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,27d6c510-9037-48bf-ae3f-82b0a2b8f97b,Audit Student 4-16,E04-S16,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,d761157b-dbe4-4c02-9a4c-e3f7c9749e09,Audit Student 4-17,E04-S17,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,c45ad4a6-59a3-4f08-afd0-a3d7e5440ca0,Audit Student 4-18,E04-S18,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,a80a9d6c-6c92-4105-b710-61895f106984,Audit Student 4-19,E04-S19,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,0347ef25-f5ed-4a42-af05-71b4d4cb3cd8,Audit Student 4-20,E04-S20,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,b693e23e-9400-40b7-ac32-c7a2e39e3bd5,Audit Student 4-21,E04-S21,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,44ac6776-de49-42cd-85ed-abbf0634c419,Audit Student 4-22,E04-S22,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,d228b823-bf91-422d-8543-1c55471b14fc,Audit Student 4-23,E04-S23,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,5fe5f2ed-e5db-4fac-8419-15f2ee0575d3,Audit Student 4-24,E04-S24,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,42568b9e-5868-4ffe-8b95-dac3f67e22d2,Audit Student 4-25,E04-S25,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,eb899710-8a82-41a1-a73d-8547bd295305,Audit Student 4-26,E04-S26,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,d91fa1b6-1623-4df8-b270-de05940c62d5,Audit Student 4-27,E04-S27,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,5812b3ad-ecf7-4af8-8006-3fec5073f838,Audit Student 4-28,E04-S28,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,b660b582-e43b-402c-a5e8-aef890b9b368,Audit Student 4-29,E04-S29,released,100,100,2026-08-26T20:11:41.817Z
3a9fc081-1c91-42b8-99f2-88d2a27a03e5,Commercial audit examination 04,72c185b3-dc66-4dec-b24f-338a69f09244,Audit Student 4-30,E04-S30,released,100,100,2026-08-26T20:11:41.817Z
