exam_id,exam_title,student_session_id,student_name,student_number,status,score,maximum,released_at
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,c7cf0bdf-6934-48ad-a06c-c0046a94ff8e,Audit Student 3-14,E03-S14,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,9c4661bc-9b4b-411a-84ae-2f6eda78515b,Audit Student 3-15,E03-S15,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,ec6a9dd6-6fdf-48d7-903e-5b444bdef45f,Audit Student 3-16,E03-S16,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,575e686c-5b41-450c-a565-93a910b58fd5,Audit Student 3-17,E03-S17,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,10b6a6fc-9b34-4c0f-9e3b-854134728cc9,Audit Student 3-18,E03-S18,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,38603dc5-44c1-4751-bc3d-c4306510498e,Audit Student 3-19,E03-S19,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,88511a52-12ce-433c-90cd-fcd55daa3659,Audit Student 3-20,E03-S20,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,6fdf992b-6d85-48e4-ab57-05bc2c8bd6c9,Audit Student 3-21,E03-S21,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,cd501894-375b-457e-933f-4931dbc108d8,Audit Student 3-22,E03-S22,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,cc76c3a0-fa99-4eca-a948-d7f703f947ed,Audit Student 3-23,E03-S23,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,b1cc9603-eb22-452e-a3f4-3cf8aa2ee82b,Audit Student 3-24,E03-S24,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,afeadd9d-f204-4794-86a3-94bcf335fa2a,Audit Student 3-25,E03-S25,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,cc40fbe7-eaa0-4529-9f7e-7d215fc8372a,Audit Student 3-26,E03-S26,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,0152fe72-47af-45f8-ab5b-86100e87ce01,Audit Student 3-27,E03-S27,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,fcacf0f2-626b-44cc-93fb-e9494b405a32,Audit Student 3-28,E03-S28,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,a11d0625-905e-49d0-a322-80ba48e96649,Audit Student 3-29,E03-S29,released,100,100,2026-08-26T20:11:41.485Z
db1b5fda-4849-4ad6-afed-fe8184933c8f,Commercial audit examination 03,818d0aa9-a800-433b-9e88-2a1bb0ef42cb,Audit Student 3-30,E03-S30,released,100,100,2026-08-26T20:11:41.485Z
